country_code,country_name,year,capitalism_type,region,development_level,size_category,gdp,gdp_growth,gdp_per_capita,unemployment_rate,inflation_rate,population,wage_share,gini_coefficient,gov_spending_gdp,gov_debt_gdp,private_debt_gdp,financial_development_index,trade_openness,current_account_gdp,fdi_inflows_gdp,union_density,employment_protection,crisis_year
ITA,Italy,1989,MME,Europe,Advanced,Medium,1284.46,3.1,2.73,7.47,3.18,470.3,54.73,0.466,32.99,63.04,99.48,0.684,52.14,2.82,1.44,20.26,2.74,0
ITA,Italy,1990,MME,Europe,Advanced,Medium,1326.28,3.26,2.81,7.69,2.97,472.65,53.66,0.486,34.3,61.36,104.68,0.616,47.18,-3.84,1.56,12.14,2.48,0
ITA,Italy,1991,MME,Europe,Advanced,Medium,1355.13,2.18,2.85,8.44,2.15,475.01,50.51,0.496,29.98,60.94,108.6,0.76,54.26,-0.27,-1.3,17.88,2.52,0
ITA,Italy,1992,MME,Europe,Advanced,Medium,1383.32,2.08,2.9,8.97,-0.09,477.39,48.55,0.477,27.51,60.63,100.02,0.652,55.26,1.05,2.84,16.86,2.9,0
ITA,Italy,1993,MME,Europe,Advanced,Medium,1380.83,-0.18,2.88,8.38,0.42,479.77,51.24,0.482,26.32,62.83,105.52,0.777,52.87,-4.71,2.55,12.08,2.75,0
ITA,Italy,1994,MME,Europe,Advanced,Medium,1397.51,1.21,2.9,8.13,2.36,482.17,52.04,0.481,36.56,63.47,113.37,0.822,46.36,3.01,2.62,16.14,2.32,0
ITA,Italy,1995,MME,Europe,Advanced,Medium,1439.83,3.03,2.97,7.44,2.16,484.58,52.49,0.488,32.41,62.03,130.12,0.741,47.13,3.73,0.03,15.11,2.39,0
ITA,Italy,1996,MME,Europe,Advanced,Medium,1491.28,3.57,3.06,7.74,2.96,487.01,52.76,0.473,27.06,60.03,118.97,0.705,51.3,-2.65,1.56,14.01,1.98,0
ITA,Italy,1997,MME,Europe,Advanced,Medium,1565.15,4.95,3.2,7.25,3.45,489.44,53.6,0.472,30.83,56.58,134.03,0.654,47.9,-5.42,0.99,17.03,2.76,0
ITA,Italy,1998,MME,Europe,Advanced,Medium,1590.11,1.59,3.23,8.01,1.76,491.89,50.33,0.506,32.88,56.88,120.87,0.81,37.47,-2.04,0.68,15.17,2.42,0
ITA,Italy,1999,MME,Europe,Advanced,Medium,1636.17,2.9,3.31,7.5,3.75,494.35,49.01,0.478,26.17,55.78,118.79,0.732,50.69,-2.19,0.42,11.65,2.4,0
ITA,Italy,2000,MME,Europe,Advanced,Medium,1677.45,2.52,3.38,8.33,1.52,496.82,46.77,0.495,27.71,55.11,120.05,0.818,53.29,-4.25,1.79,16.02,2.6,0
ITA,Italy,2001,MME,Europe,Advanced,Medium,1668.72,-0.52,3.34,8.89,2.44,499.3,50.95,0.487,23.99,57.66,111.2,0.696,45.3,-7.95,1.48,10.36,2.16,0
ITA,Italy,2002,MME,Europe,Advanced,Medium,1688.62,1.19,3.37,8.65,1.35,501.8,49.94,0.485,26.91,58.38,114.99,0.798,46.13,-3.82,2.84,13.0,2.24,0
ITA,Italy,2003,MME,Europe,Advanced,Medium,1752.14,3.76,3.47,7.67,3.03,504.31,53.35,0.471,26.98,56.3,110.16,0.711,52.5,4.39,1.16,14.75,3.11,0
ITA,Italy,2004,MME,Europe,Advanced,Medium,1810.78,3.35,3.57,7.89,2.34,506.83,52.0,0.497,32.69,54.74,119.52,0.764,49.64,-3.55,1.22,15.66,2.38,0
ITA,Italy,2005,MME,Europe,Advanced,Medium,1866.67,3.09,3.66,7.88,3.06,509.37,53.0,0.484,33.29,53.51,130.05,0.765,41.77,-7.04,0.32,9.39,2.78,0
ITA,Italy,2006,MME,Europe,Advanced,Medium,1879.92,0.71,3.67,8.85,1.84,511.91,50.57,0.511,29.42,54.77,133.17,0.742,46.47,1.37,0.04,13.63,2.63,0
ITA,Italy,2007,MME,Europe,Advanced,Medium,1937.15,3.04,3.77,6.7,1.0,514.47,48.55,0.492,31.22,53.58,137.72,0.667,48.35,-4.63,1.5,13.59,2.58,0
ITA,Italy,2008,MME,Europe,Advanced,Medium,1984.57,2.45,3.84,7.9,3.14,517.04,49.57,0.492,30.59,53.05,146.85,0.753,47.26,-3.75,0.45,11.75,2.87,0
ITA,Italy,2009,MME,Europe,Advanced,Medium,2012.19,1.39,3.87,8.53,2.1,519.63,50.14,0.499,30.26,53.61,142.07,0.828,46.8,-2.58,2.97,12.27,2.32,0
ITA,Italy,2010,MME,Europe,Advanced,Medium,2069.26,2.84,3.96,8.58,2.47,522.23,50.21,0.48,27.71,52.68,136.91,0.787,44.22,-2.32,1.96,13.26,2.28,0
ITA,Italy,2011,MME,Europe,Advanced,Medium,2148.46,3.83,4.09,8.19,2.31,524.84,54.19,0.509,32.81,50.75,137.34,0.696,53.24,-1.53,3.09,12.09,2.74,0
ITA,Italy,2012,MME,Europe,Advanced,Medium,2219.46,3.3,4.21,7.13,2.81,527.46,53.79,0.47,32.02,49.42,135.13,0.788,51.58,-3.19,2.62,16.4,2.7,0
ITA,Italy,2013,MME,Europe,Advanced,Medium,2319.11,4.49,4.37,8.01,2.96,530.1,50.62,0.489,28.62,46.95,125.05,0.84,47.3,-0.9,1.55,15.59,2.71,0
ITA,Italy,2014,MME,Europe,Advanced,Medium,2374.02,2.37,4.46,7.79,1.35,532.75,51.35,0.499,29.23,46.66,130.62,0.771,50.84,-4.65,-0.25,13.1,2.49,0
ITA,Italy,2015,MME,Europe,Advanced,Medium,2420.38,1.95,4.52,8.01,3.53,535.41,48.4,0.491,26.93,46.77,128.49,0.689,50.89,-1.33,0.33,9.11,2.47,0
ITA,Italy,2016,MME,Europe,Advanced,Medium,2441.65,0.88,4.54,8.46,2.91,538.09,49.14,0.499,30.69,47.92,112.45,0.787,60.4,-6.88,1.96,12.05,2.17,0
ITA,Italy,2017,MME,Europe,Advanced,Medium,2511.0,2.84,4.64,7.96,1.17,540.78,49.27,0.496,29.73,47.14,116.68,0.811,43.84,-0.16,2.41,12.42,2.83,0
ITA,Italy,2018,MME,Europe,Advanced,Medium,2603.61,3.69,4.79,8.36,2.19,543.49,51.26,0.479,34.52,45.56,126.01,0.839,39.75,3.1,1.86,10.17,2.27,0
ITA,Italy,2019,MME,Europe,Advanced,Medium,2697.73,3.62,4.94,8.53,2.9,546.2,50.57,0.5,32.23,44.1,143.37,0.752,48.53,1.81,1.2,12.76,2.54,0
ITA,Italy,2020,MME,Europe,Advanced,Medium,2819.57,4.52,5.14,7.61,3.05,548.93,51.26,0.493,25.8,41.85,141.47,0.761,62.26,-7.2,1.02,9.49,2.64,0
ITA,Italy,2021,MME,Europe,Advanced,Medium,2923.31,3.68,5.3,7.6,2.98,551.68,53.33,0.481,28.21,40.47,139.65,0.851,43.02,1.2,1.07,13.06,2.39,0
ITA,Italy,2022,MME,Europe,Advanced,Medium,2963.25,1.37,5.34,8.35,2.67,554.44,48.38,0.498,28.81,41.24,148.44,0.877,47.88,-0.07,2.25,11.77,2.3,0
ITA,Italy,2023,MME,Europe,Advanced,Medium,2996.64,1.13,5.38,8.24,1.73,557.21,48.04,0.506,25.34,42.21,131.42,0.865,59.09,-4.72,1.96,10.96,2.15,0
ITA,Italy,2024,MME,Europe,Advanced,Medium,3007.36,0.36,5.37,8.87,2.07,560.0,47.82,0.49,29.09,43.88,129.22,0.963,45.2,-4.8,3.18,12.7,2.2,0
ESP,Spain,1970,MME,Europe,Advanced,Medium,559.44,2.49,2.0,6.81,4.15,279.72,54.26,0.438,31.72,58.88,73.64,0.574,48.45,-3.45,1.41,24.86,2.66,0
ESP,Spain,1971,MME,Europe,Advanced,Medium,592.34,5.88,2.11,5.91,2.82,281.12,56.12,0.445,32.29,54.48,88.43,0.505,46.1,-1.14,2.31,22.94,2.6,0
ESP,Spain,1972,MME,Europe,Advanced,Medium,601.47,1.54,2.13,6.63,2.81,282.52,57.32,0.44,24.27,54.87,92.88,0.542,58.98,-0.41,0.24,23.09,2.26,0
ESP,Spain,1973,MME,Europe,Advanced,Medium,614.93,2.24,2.17,6.64,3.25,283.93,56.77,0.444,29.77,54.52,86.88,0.599,49.4,3.91,2.41,23.81,2.46,0
ESP,Spain,1974,MME,Europe,Advanced,Medium,636.07,3.44,2.23,5.76,3.84,285.35,53.33,0.478,28.33,52.93,102.96,0.56,44.65,-3.69,1.68,21.55,2.69,0
ESP,Spain,1975,MME,Europe,Advanced,Medium,648.54,1.96,2.26,6.89,1.62,286.78,51.5,0.462,29.02,52.91,95.65,0.518,53.48,4.43,2.87,22.59,2.68,0
ESP,Spain,1976,MME,Europe,Advanced,Medium,652.16,0.56,2.26,6.4,1.23,288.21,51.78,0.451,33.76,54.33,91.55,0.585,44.34,3.56,0.46,23.43,2.27,0
ESP,Spain,1977,MME,Europe,Advanced,Medium,662.07,1.52,2.29,6.54,1.45,289.66,52.03,0.466,25.52,54.75,95.95,0.522,42.79,-2.5,1.06,20.5,2.66,0
ESP,Spain,1978,MME,Europe,Advanced,Medium,689.19,4.1,2.37,5.45,2.07,291.1,54.12,0.464,28.68,52.46,80.82,0.547,56.89,-3.17,1.3,18.96,2.77,0
ESP,Spain,1979,MME,Europe,Advanced,Medium,700.67,1.67,2.39,6.0,3.2,292.56,54.56,0.464,30.78,52.75,91.1,0.608,46.42,-4.2,-0.58,21.37,2.03,0
ESP,Spain,1980,MME,Europe,Advanced,Medium,728.14,3.92,2.48,5.6,2.64,294.02,54.02,0.47,30.65,50.72,91.94,0.566,53.32,-0.83,1.02,17.55,2.03,0
ESP,Spain,1981,MME,Europe,Advanced,Medium,745.67,2.41,2.52,6.45,3.62,295.49,54.19,0.466,28.36,50.3,89.42,0.729,47.41,-4.58,1.08,22.99,3.13,0
ESP,Spain,1982,MME,Europe,Advanced,Medium,772.37,3.58,2.6,6.13,4.54,296.97,51.18,0.466,29.3,48.71,105.88,0.706,48.63,-5.86,0.59,18.79,3.01,0
ESP,Spain,1983,MME,Europe,Advanced,Medium,791.93,2.53,2.65,5.54,2.19,298.46,50.75,0.478,32.44,48.21,110.95,0.709,52.46,-3.61,2.02,16.02,2.69,0
ESP,Spain,1984,MME,Europe,Advanced,Medium,814.93,2.9,2.72,5.93,3.15,299.95,48.26,0.487,31.01,47.35,111.6,0.719,51.61,-3.91,-0.42,17.78,2.65,0
ESP,Spain,1985,MME,Europe,Advanced,Medium,843.09,3.46,2.8,6.44,1.25,301.45,49.41,0.482,28.69,45.99,114.7,0.675,51.05,-6.87,2.53,23.27,2.02,0
ESP,Spain,1986,MME,Europe,Advanced,Medium,862.23,2.27,2.85,6.73,1.9,302.95,51.4,0.476,31.59,45.81,119.27,0.717,49.77,-2.47,2.16,17.51,2.5,0
ESP,Spain,1987,MME,Europe,Advanced,Medium,909.29,5.46,2.99,6.04,3.08,304.47,53.1,0.461,30.97,42.58,114.65,0.67,52.81,-0.33,0.9,16.21,2.45,0
ESP,Spain,1988,MME,Europe,Advanced,Medium,940.03,3.38,3.07,7.09,3.85,305.99,55.15,0.462,30.51,41.45,116.56,0.688,41.43,-0.83,1.56,20.8,2.4,0
ESP,Spain,1989,MME,Europe,Advanced,Medium,962.8,2.42,3.13,6.47,0.31,307.52,53.67,0.476,32.21,41.24,96.57,0.714,55.28,-2.76,1.81,18.84,2.45,0
ESP,Spain,1990,MME,Europe,Advanced,Medium,1009.23,4.82,3.27,5.33,3.07,309.06,52.7,0.483,34.45,38.84,109.45,0.775,43.36,-4.86,0.87,18.47,2.76,0
ESP,Spain,1991,MME,Europe,Advanced,Medium,1018.89,0.96,3.28,5.95,1.78,310.6,49.5,0.491,31.09,39.99,106.32,0.711,55.56,-2.92,-0.1,15.52,2.56,0
ESP,Spain,1992,MME,Europe,Advanced,Medium,1019.66,0.08,3.27,6.87,2.48,312.16,47.66,0.494,30.29,41.92,103.17,0.76,45.51,1.46,1.84,16.97,2.32,0
ESP,Spain,1993,MME,Europe,Advanced,Medium,1040.13,2.01,3.32,5.54,4.15,313.72,50.74,0.493,25.8,42.07,110.66,0.751,45.54,-1.24,1.49,14.83,3.01,0
ESP,Spain,1994,MME,Europe,Advanced,Medium,1084.41,4.26,3.44,5.03,4.29,315.29,51.05,0.48,30.33,40.15,123.3,0.707,48.99,-6.05,1.33,17.29,3.02,0
ESP,Spain,1995,MME,Europe,Advanced,Medium,1114.17,2.74,3.52,6.12,4.1,316.86,52.93,0.478,28.29,39.68,127.15,0.774,64.13,-1.87,0.33,13.95,2.23,0
ESP,Spain,1996,MME,Europe,Advanced,Medium,1128.62,1.3,3.54,7.01,3.5,318.45,52.1,0.47,29.03,40.52,128.43,0.66,46.86,-1.26,0.64,16.5,2.84,0
ESP,Spain,1997,MME,Europe,Advanced,Medium,1141.31,1.12,3.57,7.91,3.43,320.04,52.21,0.502,31.82,41.5,125.83,0.739,49.08,0.68,1.36,15.45,2.59,0
ESP,Spain,1998,MME,Europe,Advanced,Medium,1170.81,2.59,3.64,6.15,2.22,321.64,49.46,0.48,31.26,41.13,128.09,0.782,47.2,-0.06,0.66,16.8,2.59,0
ESP,Spain,1999,MME,Europe,Advanced,Medium,1215.65,3.83,3.76,5.44,3.46,323.25,50.28,0.492,26.48,39.64,120.31,0.793,51.59,-0.93,2.73,14.76,2.69,0
ESP,Spain,2000,MME,Europe,Advanced,Medium,1199.22,-1.35,3.69,6.51,1.31,324.86,48.77,0.491,28.13,42.85,120.98,0.687,51.58,-5.97,1.48,15.26,2.15,0
ESP,Spain,2001,MME,Europe,Advanced,Medium,1226.67,2.29,3.76,6.49,1.71,326.49,50.0,0.477,30.49,42.73,116.04,0.841,44.6,-4.45,1.94,11.51,2.55,0
ESP,Spain,2002,MME,Europe,Advanced,Medium,1265.46,3.16,3.86,6.15,4.83,328.12,52.33,0.482,37.56,41.8,117.76,0.829,52.24,0.12,1.27,17.68,2.68,0
ESP,Spain,2003,MME,Europe,Advanced,Medium,1270.16,0.37,3.85,7.15,2.32,329.76,52.73,0.477,25.71,43.46,113.31,0.736,45.23,2.2,2.0,14.89,2.17,0
ESP,Spain,2004,MME,Europe,Advanced,Medium,1320.59,3.97,3.98,5.5,1.97,331.41,52.54,0.481,33.97,41.75,123.56,0.722,51.97,-4.66,3.62,14.46,2.37,0
ESP,Spain,2005,MME,Europe,Advanced,Medium,1361.14,3.07,4.09,5.58,2.14,333.07,53.73,0.473,27.42,40.93,117.59,0.786,50.22,0.56,1.2,11.83,2.26,0
ESP,Spain,2006,MME,Europe,Advanced,Medium,1409.68,3.57,4.21,6.18,2.06,334.73,49.4,0.491,27.2,39.69,124.39,0.755,53.57,-5.68,2.24,12.04,2.72,0
ESP,Spain,2007,MME,Europe,Advanced,Medium,1435.26,1.81,4.27,6.69,1.88,336.41,48.71,0.496,31.53,40.06,139.5,0.756,47.22,-7.23,1.07,15.57,2.36,0
ESP,Spain,2008,MME,Europe,Advanced,Medium,1392.73,-2.96,4.12,7.65,1.76,338.09,47.92,0.485,27.9,49.73,139.38,0.888,42.64,-5.28,3.84,12.66,2.54,1
ESP,Spain,2009,MME,Europe,Advanced,Medium,1432.57,2.86,4.22,4.69,2.55,339.78,48.18,0.504,29.76,48.87,133.26,0.866,57.03,-0.24,0.22,12.39,2.78,0
ESP,Spain,2010,MME,Europe,Advanced,Medium,1472.38,2.78,4.31,7.12,2.7,341.48,50.56,0.482,33.15,48.13,137.25,0.77,54.13,-3.38,1.68,13.7,2.09,0
ESP,Spain,2011,MME,Europe,Advanced,Medium,1518.03,3.1,4.42,5.4,2.9,343.19,54.24,0.483,29.31,47.08,134.13,0.795,51.96,-6.3,3.51,13.51,2.39,0
ESP,Spain,2012,MME,Europe,Advanced,Medium,1533.84,1.04,4.45,6.54,2.89,344.9,51.57,0.475,30.59,48.07,134.73,0.768,54.99,1.44,1.27,13.73,2.39,0
ESP,Spain,2013,MME,Europe,Advanced,Medium,1559.83,1.7,4.5,7.0,3.22,346.63,54.89,0.483,27.94,48.41,125.09,0.775,48.5,-2.26,2.22,15.31,2.41,0
ESP,Spain,2014,MME,Europe,Advanced,Medium,1616.93,3.66,4.64,6.01,2.64,348.36,50.59,0.511,33.15,46.81,121.89,0.838,48.97,-2.2,1.51,12.2,2.57,0
ESP,Spain,2015,MME,Europe,Advanced,Medium,1639.25,1.38,4.68,6.88,1.57,350.1,49.01,0.493,29.3,47.47,120.49,0.731,47.94,-1.57,1.83,11.84,2.47,0
ESP,Spain,2016,MME,Europe,Advanced,Medium,1685.62,2.83,4.79,6.0,1.42,351.85,47.19,0.474,26.61,46.72,126.07,0.845,50.3,0.11,-1.22,11.06,2.13,0
ESP,Spain,2017,MME,Europe,Advanced,Medium,1734.79,2.92,4.91,5.7,4.48,353.61,48.4,0.491,29.23,45.89,121.8,0.792,56.49,-0.49,1.71,12.36,2.9,0
ESP,Spain,2018,MME,Europe,Advanced,Medium,1796.95,3.58,5.06,6.05,2.61,355.38,48.18,0.476,30.64,44.46,126.85,0.798,48.88,-3.21,0.96,10.96,2.4,0
ESP,Spain,2019,MME,Europe,Advanced,Medium,1879.77,4.61,5.26,5.9,4.5,357.16,51.54,0.492,29.94,42.1,133.03,0.75,42.43,3.81,1.39,10.08,2.41,0
ESP,Spain,2020,MME,Europe,Advanced,Medium,1938.42,3.12,5.4,6.13,2.56,358.94,53.77,0.506,31.67,41.23,146.06,0.869,52.46,-0.92,1.37,9.5,2.66,0
ESP,Spain,2021,MME,Europe,Advanced,Medium,1995.37,2.94,5.53,5.71,4.39,360.74,52.04,0.49,31.61,40.55,143.82,0.815,45.18,1.17,2.29,9.16,2.48,0
ESP,Spain,2022,MME,Europe,Advanced,Medium,2022.79,1.37,5.58,7.07,5.1,362.54,51.1,0.479,35.74,41.31,143.23,0.842,48.53,-3.96,0.9,13.73,2.42,0
ESP,Spain,2023,MME,Europe,Advanced,Medium,2076.43,2.65,5.7,6.06,2.98,364.35,49.56,0.498,34.73,40.88,131.75,0.833,49.44,0.37,1.23,10.05,2.33,0
ESP,Spain,2024,MME,Europe,Advanced,Medium,2099.63,1.12,5.73,6.29,2.23,366.17,48.39,0.498,35.4,41.87,130.28,0.845,46.83,1.31,3.1,10.25,3.07,0
GRC,Greece,1970,MME,Europe,Advanced,Small,313.17,2.22,2.0,4.93,3.0,156.59,54.95,0.454,33.93,37.25,73.51,0.505,81.01,-3.29,2.88,23.95,2.37,0
GRC,Greece,1971,MME,Europe,Advanced,Small,324.62,3.66,2.06,4.39,1.22,157.37,56.34,0.451,29.63,36.06,84.37,0.517,76.75,2.74,1.55,26.82,2.12,0
GRC,Greece,1972,MME,Europe,Advanced,Small,330.73,1.88,2.09,4.89,3.85,158.16,56.05,0.453,27.74,36.44,95.63,0.536,74.15,-0.13,-0.5,26.78,2.69,0
GRC,Greece,1973,MME,Europe,Advanced,Small,338.7,2.41,2.13,4.25,3.21,158.95,56.65,0.448,29.71,36.35,102.95,0.531,72.47,-5.12,1.55,22.9,2.66,0
GRC,Greece,1974,MME,Europe,Advanced,Small,349.49,3.18,2.19,3.83,3.41,159.74,53.37,0.451,33.84,35.6,86.62,0.462,81.25,-5.38,1.73,23.59,2.48,0
GRC,Greece,1975,MME,Europe,Advanced,Small,359.48,2.86,2.24,4.87,1.21,160.54,51.45,0.464,29.55,35.16,89.23,0.524,77.12,-1.05,1.61,23.78,2.93,0
GRC,Greece,1976,MME,Europe,Advanced,Small,361.89,0.67,2.24,5.91,1.02,161.34,50.41,0.462,25.69,36.59,91.83,0.604,82.72,1.91,1.49,23.74,1.94,0
GRC,Greece,1977,MME,Europe,Advanced,Small,371.58,2.68,2.29,5.46,2.2,162.15,50.36,0.468,30.82,36.27,94.63,0.651,83.51,-3.51,1.07,20.37,2.58,0
GRC,Greece,1978,MME,Europe,Advanced,Small,379.81,2.21,2.33,5.18,1.83,162.96,52.13,0.451,26.3,36.36,85.48,0.524,82.31,-0.8,1.74,20.52,2.44,0
GRC,Greece,1979,MME,Europe,Advanced,Small,394.33,3.82,2.41,4.78,2.8,163.78,54.08,0.466,26.49,35.06,83.63,0.649,72.16,-2.42,2.7,23.18,3.16,0
GRC,Greece,1980,MME,Europe,Advanced,Small,412.39,4.58,2.51,4.27,2.32,164.6,56.08,0.455,29.58,33.16,93.23,0.622,83.24,-1.85,-0.69,17.48,2.36,0
GRC,Greece,1981,MME,Europe,Advanced,Small,422.53,2.46,2.55,4.63,2.49,165.42,54.93,0.464,26.24,33.12,91.4,0.676,76.89,3.16,2.48,22.29,2.18,0
GRC,Greece,1982,MME,Europe,Advanced,Small,423.87,0.32,2.55,5.79,2.71,166.25,53.19,0.467,27.71,34.85,108.06,0.667,80.49,-5.58,1.22,18.98,2.12,0
GRC,Greece,1983,MME,Europe,Advanced,Small,430.8,1.63,2.58,4.79,3.37,167.08,51.76,0.464,32.34,35.47,105.36,0.647,72.95,2.82,0.9,18.73,2.38,0
GRC,Greece,1984,MME,Europe,Advanced,Small,436.41,1.3,2.6,4.77,2.07,167.91,51.62,0.453,29.46,36.35,107.44,0.727,71.94,-1.38,0.98,17.07,2.55,0
GRC,Greece,1985,MME,Europe,Advanced,Small,440.02,0.83,2.61,5.31,2.07,168.75,49.66,0.479,33.45,37.64,123.19,0.661,78.46,-3.25,2.83,19.52,2.51,0
GRC,Greece,1986,MME,Europe,Advanced,Small,432.62,-1.68,2.55,6.81,3.16,169.6,51.26,0.49,31.46,46.11,109.18,0.66,83.5,-3.46,2.29,15.01,2.3,1
GRC,Greece,1987,MME,Europe,Advanced,Small,448.49,3.67,2.63,4.38,3.11,170.44,54.95,0.463,31.38,44.59,110.93,0.619,82.25,-3.34,1.94,18.24,2.32,0
GRC,Greece,1988,MME,Europe,Advanced,Small,462.07,3.03,2.7,4.84,3.03,171.3,53.81,0.473,28.36,43.72,105.72,0.614,84.59,-3.37,0.93,19.34,2.69,0
GRC,Greece,1989,MME,Europe,Advanced,Small,475.84,2.98,2.76,3.65,2.07,172.15,53.12,0.454,24.06,42.93,104.98,0.73,85.82,-0.2,0.96,13.59,3.08,0
GRC,Greece,1990,MME,Europe,Advanced,Small,485.25,1.98,2.8,4.53,1.95,173.01,52.25,0.481,28.62,43.09,99.18,0.655,84.53,0.7,3.13,15.49,2.39,0
GRC,Greece,1991,MME,Europe,Advanced,Small,499.41,2.92,2.87,4.59,0.93,173.88,52.5,0.476,28.89,42.37,97.96,0.734,72.76,-1.28,1.16,13.17,2.88,0
GRC,Greece,1992,MME,Europe,Advanced,Small,516.94,3.51,2.96,4.23,1.16,174.75,48.38,0.474,32.15,41.13,104.31,0.755,79.56,-7.39,2.19,13.63,2.56,0
GRC,Greece,1993,MME,Europe,Advanced,Small,525.1,1.58,2.99,4.25,3.47,175.62,49.8,0.478,29.25,41.69,104.97,0.706,78.89,-4.1,-0.28,17.71,2.54,0
GRC,Greece,1994,MME,Europe,Advanced,Small,535.04,1.89,3.03,4.38,2.62,176.5,52.61,0.494,27.72,41.96,121.31,0.746,75.72,-5.37,1.17,19.53,2.24,0
GRC,Greece,1995,MME,Europe,Advanced,Small,551.18,3.02,3.11,4.97,2.86,177.38,52.54,0.492,27.04,41.18,127.06,0.7,83.5,-1.14,0.32,13.82,2.62,0
GRC,Greece,1996,MME,Europe,Advanced,Small,567.91,3.04,3.19,3.98,3.7,178.27,53.67,0.499,28.03,40.42,129.63,0.686,86.54,-3.17,2.97,13.63,2.4,0
GRC,Greece,1997,MME,Europe,Advanced,Small,571.97,0.72,3.19,4.97,0.58,179.16,52.17,0.487,25.85,41.77,124.73,0.756,79.31,-0.61,0.84,17.31,2.56,0
GRC,Greece,1998,MME,Europe,Advanced,Small,581.31,1.63,3.23,5.56,1.95,180.06,49.31,0.487,33.95,42.27,136.86,0.671,78.6,-6.55,1.16,13.97,2.61,0
GRC,Greece,1999,MME,Europe,Advanced,Small,595.27,2.4,3.29,5.13,1.99,180.96,51.16,0.478,27.65,42.05,134.35,0.676,82.26,-1.93,3.24,14.11,2.59,0
GRC,Greece,2000,MME,Europe,Advanced,Small,601.52,1.05,3.31,5.12,4.73,181.86,49.83,0.492,26.05,43.09,116.96,0.758,87.67,1.74,0.97,14.41,1.99,0
GRC,Greece,2001,MME,Europe,Advanced,Small,613.91,2.06,3.36,4.35,4.88,182.77,50.05,0.469,33.66,43.17,113.61,0.799,74.81,-1.57,0.51,15.75,2.35,0
GRC,Greece,2002,MME,Europe,Advanced,Small,629.8,2.59,3.43,5.8,1.42,183.68,53.63,0.471,30.5,42.76,116.2,0.697,78.9,-0.07,1.17,16.63,2.0,0
GRC,Greece,2003,MME,Europe,Advanced,Small,641.25,1.82,3.47,5.58,4.83,184.6,51.63,0.483,30.1,43.07,120.47,0.836,73.62,-3.78,1.0,13.45,2.35,0
GRC,Greece,2004,MME,Europe,Advanced,Small,672.06,4.8,3.62,4.31,4.94,185.53,51.9,0.483,25.93,40.6,115.65,0.773,70.22,-5.43,-0.37,15.35,2.62,0
GRC,Greece,2005,MME,Europe,Advanced,Small,704.58,4.84,3.78,3.86,0.76,186.45,52.64,0.49,27.93,38.22,122.29,0.768,71.05,1.45,0.61,13.26,2.55,0
GRC,Greece,2006,MME,Europe,Advanced,Small,721.51,2.4,3.85,4.3,2.37,187.39,51.51,0.481,24.29,38.1,124.75,0.664,90.17,0.23,3.01,11.49,2.41,0
GRC,Greece,2007,MME,Europe,Advanced,Small,735.1,1.88,3.9,4.65,2.84,188.32,49.63,0.504,31.5,38.44,134.69,0.781,79.03,-8.26,2.59,13.83,2.61,0
GRC,Greece,2008,MME,Europe,Advanced,Small,753.89,2.56,3.98,4.66,1.55,189.26,47.24,0.491,25.5,38.18,133.18,0.771,86.84,-0.34,2.36,16.78,2.5,0
GRC,Greece,2009,MME,Europe,Advanced,Small,725.33,-3.79,3.81,5.9,2.18,190.21,50.06,0.486,31.65,48.52,137.39,0.786,86.42,3.57,0.2,11.47,1.98,1
GRC,Greece,2010,MME,Europe,Advanced,Small,737.64,1.7,3.86,5.17,2.05,191.16,50.73,0.48,35.71,48.85,146.6,0.724,81.31,-5.89,0.03,12.06,1.91,0
GRC,Greece,2011,MME,Europe,Advanced,Small,761.89,3.29,3.97,4.42,4.52,192.12,52.15,0.482,27.1,47.6,132.38,0.747,80.72,-3.76,2.33,13.22,2.65,0
GRC,Greece,2012,MME,Europe,Advanced,Small,802.42,5.32,4.16,3.06,1.44,193.08,53.87,0.475,32.69,44.4,129.33,0.787,82.3,1.9,0.58,14.2,3.12,0
GRC,Greece,2013,MME,Europe,Advanced,Small,825.17,2.84,4.25,4.46,2.94,194.04,53.87,0.492,28.48,43.73,127.03,0.788,73.69,-4.44,2.66,13.95,2.33,0
GRC,Greece,2014,MME,Europe,Advanced,Small,843.34,2.2,4.32,5.13,1.67,195.01,50.49,0.485,32.97,43.66,119.91,0.884,73.94,-3.02,0.84,10.6,2.21,0
GRC,Greece,2015,MME,Europe,Advanced,Small,842.12,-0.14,4.3,5.52,4.01,195.99,48.92,0.495,27.15,45.8,118.07,0.832,79.85,-1.57,1.11,10.25,2.79,0
GRC,Greece,2016,MME,Europe,Advanced,Small,842.64,0.06,4.28,5.15,2.13,196.97,48.51,0.49,32.49,47.74,120.32,0.862,89.29,-4.12,0.98,12.31,2.63,0
GRC,Greece,2017,MME,Europe,Advanced,Small,866.07,2.78,4.38,3.91,2.94,197.95,48.04,0.5,31.35,47.02,131.77,0.89,75.33,-3.51,0.91,15.27,2.53,0
GRC,Greece,2018,MME,Europe,Advanced,Small,898.07,3.69,4.51,4.09,1.75,198.94,50.12,0.508,29.66,45.44,130.84,0.822,75.59,-9.63,2.85,14.39,2.7,0
GRC,Greece,2019,MME,Europe,Advanced,Small,943.87,5.1,4.72,4.17,4.0,199.94,53.14,0.495,28.23,42.57,130.02,0.782,89.84,-6.87,1.93,12.1,3.32,0
